tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	3346	0	live	HTN1	HIS1, Hst1	histatin 1	histatin-1|PPB|histidine-rich protein 1|post-PB protein	4q13.3	4	NC_000004.12	70050438	70058848	plus	6	142701	
9606	Homo sapiens	5393	0	live	EXOSC9	PCH1D, PM/Scl-75, PMSCL1, RRP45, Rrp45p, p5, p6	exosome component 9	exosome complex component RRP45|P75 polymyositis-scleroderma overlap syndrome associated autoantigen|PMSCL autoantigen, 75kD|autoantigen PM/Scl 1|exosome complex exonuclease RRP45|polymyositis/scleroderma autoantigen 1, 75kDa	4q27	4	NC_000004.12	121801323	121817021	plus	14	606180	
9606	Homo sapiens	100271849	0	live	MEF2B	RSRFR2	myocyte enhancer factor 2B	myocyte-specific enhancer factor 2B|MADS box transcription enhancer factor 2, polypeptide B (myocyte enhancer factor 2B)|serum response factor-like protein 2	19p13.11	19	NC_000019.10	19145567	19170263	minus	9	600661	
9606	Homo sapiens	50486	0	live	G0S2		G0/G1 switch 2	G0/G1 switch protein 2|G0/G1 switch regulatory protein 2|G0/G1switch 2	1q32.2	1	NC_000001.11	209675412	209676390	plus	2	614447	
9606	Homo sapiens	2769	0	live	GNA15	GNA16, HG1L	G protein subunit alpha 15	guanine nucleotide-binding protein subunit alpha-15|G-protein subunit alpha-16|epididymis secretory sperm binding protein|epididymis tissue protein Li 17E|g alpha-15|g alpha-16|guanine nucleotide binding protein (G protein), alpha 15 (Gq class)|guanine nucleotide-binding protein subunit alpha-16|heterotrimeric guanine nucleotide-binding protein 1L	19p13.3	19	NC_000019.10	3136033	3163749	plus	7	139314	
9606	Homo sapiens	10869	0	live	USP19	ZMYND9	ubiquitin specific peptidase 19	ubiquitin carboxyl-terminal hydrolase 19|deubiquitinating enzyme 19|ubiquitin specific protease 19|ubiquitin thioesterase 19|ubiquitin thiolesterase 19|ubiquitin-specific-processing protease 19|zinc finger MYND domain-containing protein 9	3p21.31	3	NC_000003.12	49108050	49120823	minus	28	614471	
9606	Homo sapiens	10284	0	live	SAP18	2HOR0202P, SAP18	Sin3A associated protein 18	histone deacetylase complex subunit SAP18|18 kDa Sin3-associated polypeptide|Sin3A-associated protein, 18kDa|cell growth inhibiting protein 38|cell growth-inhibiting gene 38 protein|epididymis secretory sperm binding protein|histone deacetlyase complex subunit SAP18|sin3-associated polypeptide, 18 kDa|sin3-associated polypeptide, p18	13q12.11	13	NC_000013.11	21140119	21149097	plus	5	602949	
9606	Homo sapiens	55658	0	live	RNF126		ring finger protein 126	E3 ubiquitin-protein ligase RNF126	19p13.3	19	NC_000019.10	647526	663214	minus	9	615177	
9606	Homo sapiens	8477	0	live	GPR65	TDAG8, hTDAG8	G protein-coupled receptor 65	psychosine receptor|T-cell death-associated gene 8 protein	14q31.3	14	NC_000014.9	88005135	88014811	plus	2	604620	
9606	Homo sapiens	6756	0	live	SSX1	CT5.1, SPGFX5, SSRC	SSX family member 1	protein SSX1|cancer/testis antigen 5.1|cancer/testis antigen family 5, member 1|sarcoma, synovial, X-chromosome-related 1|synovial sarcoma, X breakpoint 1	Xp11.23	X	NC_000023.11	48255392	48267444	plus	9	312820	
9606	Homo sapiens	3769	0	live	KCNJ13	KIR1.4, KIR7.1, LCA16, SVD	potassium inwardly rectifying channel subfamily J member 13	inward rectifier potassium channel 13|inward rectifier K(+) channel Kir7.1|potassium channel, inwardly rectifying subfamily J, member 13|potassium voltage-gated channel subfamily J member 13	2q37.1	2	NC_000002.12	232765802	232776565	minus	3	603208	
9606	Homo sapiens	27247	0	live	NFU1	CGI-33, HIRIP, HIRIP5, MMDFS, MMDS1, NIFUC, Nfu, NifU	NFU1 iron-sulfur cluster scaffold	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial|HIRA-interacting protein 5|NifU-like C-terminal domain containing|iron-sulfur cluster scaffold protein	2p13.3	2	NC_000002.12	69395750	69439567	minus	11	608100	
9606	Homo sapiens	26253	0	live	CLEC4E	CLECSF9, MINCLE	C-type lectin domain family 4 member E	C-type lectin domain family 4 member E|C-type (calcium dependent, carbohydrate-recognition domain) lectin, superfamily member 9|C-type lectin superfamily member 9|macrophage-inducible C-type lectin	12p13.31	12	NC_000012.12	8533275	8540905	minus	6	609962	
9606	Homo sapiens	10950	0	live	BTG3	ANA, ANA/BTG3, APRO4, TOB5, TOB55, TOFA	BTG anti-proliferation factor 3	protein BTG3|B-cell translocation gene 3|BTG family member 3|abundant in neuroepithelium area protein|protein Tob5	21q21.1	21	NC_000021.9	17593653	17612901	minus	7	605674	
9606	Homo sapiens	9397	0	live	NMT2		N-myristoyltransferase 2	glycylpeptide N-tetradecanoyltransferase 2|NMT 2|myristoyl-CoA:protein N-myristoyltransferase 2|peptide N-myristoyltransferase 2|protein-lysine myristoyltransferase NMT2|type II N-myristoyltransferase	10p13	10	NC_000010.11	15105700	15168693	minus	14	603801	
9606	Homo sapiens	6339	0	live	SCNN1D	ENaCd, ENaCdelta, SCNED, dNaCh	sodium channel epithelial 1 subunit delta	amiloride-sensitive sodium channel subunit delta|delta-ENaC|delta-NaCH|epithelial Na(+) channel subunit delta|nonvoltage-gated sodium channel 1 subunit delta|sodium channel epithelial 1 delta subunit|sodium channel, non-voltage-gated 1, delta subunit|sodium channel, nonvoltage-gated 1, delta|sodium channel, voltage-gated, type I, delta polypeptide	1p36.33	1	NC_000001.11	1280436	1292025	plus	18	601328	
9606	Homo sapiens	4065	0	live	LY75	CD205, CLEC13B, DEC-205, GP200-MR6, LY-75	lymphocyte antigen 75	lymphocyte antigen 75|C-type lectin domain family 13 member B	2q24.2	2	NC_000002.12	159803355	159904756	minus	35	604524	
9606	Homo sapiens	2840	0	live	GPR17		G protein-coupled receptor 17	uracil nucleotide/cysteinyl leukotriene receptor|P2Y-like receptor|R12|UDP/CysLT receptor	2q14.3	2	NC_000002.12	127646153	127652639	plus	4	603071	
9606	Homo sapiens	128239	0	live	IQGAP3		IQ motif containing GTPase activating protein 3	ras GTPase-activating-like protein IQGAP3	1q22	1	NC_000001.11	156525405	156572565	minus	40		
9606	Homo sapiens	7216	0	live	TRO	MAGE-d3, MAGED3	trophinin	trophinin|MAGE superfamily protein|MAGE-D3 antigen|magphinin|melanoma antigen, family D, 3	Xp11.21	X	NC_000023.11	54920824	54931431	plus	15	300132	
9606	Homo sapiens	3201	0	live	HOXA4	HOX1, HOX1D	homeobox A4	homeobox protein Hox-A4|Dfd-like protein|Hox-1.4-like protein|homeo box A4|homeobox protein Hox-1.4|homeobox protein Hox-1D	7p15.2	7	NC_000007.14	27128525	27130757	minus	2	142953	
9606	Homo sapiens	2137	0	live	EXTL3	BOTV, EXTL1L, EXTR1, ISDNA, REGR, RPR	exostosin like glycosyltransferase 3	exostosin-like 3|EXT-related 1|epididymis secretory sperm binding protein|exostoses (multiple)-like 3|exostosin tumor-like 3|glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase|hereditary multiple exostoses gene isolog|putative tumor suppressor protein EXTL3|reg receptor	8p21.1	8	NC_000008.11	28607736	28755599	plus	12	605744	
9606	Homo sapiens	253738	0	live	EBF3	COE3, EBF-3, HADDS, O/E-2, OE-2	EBF transcription factor 3	transcription factor COE3|early B cell factor 3|olf-1/EBF-like 2	10q26.3	10	NC_000010.11	129835233	129964274	minus	19	607407	
9606	Homo sapiens	55902	0	live	ACSS2	ACAS2, ACECS, ACS, ACSA, AceCS1, dJ1161H23.1	acyl-CoA synthetase short chain family member 2	acetyl-coenzyme A synthetase, cytoplasmic|acetate thiokinase|acetate-CoA ligase|acetyl-CoA synthetase 1|acetyl-Coenzyme A synthetase 2 (ADP forming)|acyl-activating enzyme|cytoplasmic acetyl-coenzyme A synthetase|propionate--CoA ligase	20q11.22	20	NC_000020.11	34874989	34927959	plus	22	605832	
9606	Homo sapiens	10480	0	live	EIF3M	B5, GA17, PCID1, TANGO7, hfl-B5	eukaryotic translation initiation factor 3 subunit M	eukaryotic translation initiation factor 3 subunit M|B5 receptor|PCI domain containing 1 (herpesvirus entry mediator)|PCI domain-containing protein 1|dendritic cell protein|fetal lung protein B5|transport and golgi organization 7 homolog	11p13	11	NC_000011.10	32583831	32606264	plus	11	609641	
9606	Homo sapiens	55665	0	live	URGCP	URG4	upregulator of cell proliferation	up-regulator of cell proliferation|HBV X protein up-regulated gene 4 protein|HBxAg up-regulated gene 4 protein|up-regulated gene 4	7p13	7	NC_000007.14	43875913	43926726	minus	8	610337	
9606	Homo sapiens	51160	0	live	VPS28	CIIA	VPS28 subunit of ESCRT-I	vacuolar protein sorting-associated protein 28 homolog|ESCRT-I complex subunit VPS28|VPS28, ESCRT-I subunit|vacuolar protein sorting 28 homolog|vacuolar protein sorting 28-like protein|yeast class E protein Vps28p homolog	8q24.3	8	NC_000008.11	144423617	144428548	minus	11	611952	
9606	Homo sapiens	4643	0	live	MYO1E	FSGS6, HuncM-IC, MYO1C	myosin IE	unconventional myosin-Ie|MYO1E variant protein|myosin-IC|unconventional myosin 1E	15q22.2	15	NC_000015.10	59132434	59372871	minus	28	601479	
9606	Homo sapiens	7102	0	live	TSPAN7	A15, CCG-B7, CD231, DXS1692E, MRX58, MXS1, TALLA-1, TM4SF2, TM4SF2b, XLID58	tetraspanin 7	tetraspanin-7|CD231 antigen|T-cell acute lymphoblastic leukemia associated antigen 1|cell surface glycoprotein A15|membrane component chromosome X surface marker 1|membrane component, X chromosome, surface marker 1|tetraspanin protein|transmembrane 4 superfamily 2b|transmembrane 4 superfamily member 2|transmembrane protein A15|tspan-7	Xp11.4	X	NC_000023.11	38561542	38688918	plus	8	300096	
9606	Homo sapiens	7145	0	live	TNS1	MST091, MST122, MST127, MSTP091, MSTP122, MSTP127, MXRA6, PPP1R155, TNS	tensin 1	tensin-1|Matrix-remodelling-associated protein 6|matrix-remodelling associated 6|protein phosphatase 1, regulatory subunit 155	2q35	2	NC_000002.12	217799791	218033982	minus	48	600076	
9606	Homo sapiens	30819	0	live	KCNIP2	KCHIP2	potassium voltage-gated channel interacting protein 2	Kv channel-interacting protein 2|A-type potassium channel modulatory protein 2|Kv channel interacting protein 2|cardiac voltage-gated potassium channel modulatory subunit|potassium channel-interacting protein 2	10q24.32	10	NC_000010.11	101825974	101843800	minus	12	604661	
9606	Homo sapiens	4324	0	live	MMP15	MMP-15, MT2-MMP, MT2MMP, MTMMP2, SMCP-2	matrix metallopeptidase 15	matrix metalloproteinase-15|MT-MMP 2|matrix metallopeptidase 15 (membrane-inserted)|matrix metalloproteinase 15 (membrane-inserted)|membrane-type matrix metalloproteinase 2|membrane-type-2 matrix metalloproteinase	16q21	16	NC_000016.10	58025754	58046901	plus	10	602261	
9606	Homo sapiens	653	0	live	BMP5		bone morphogenetic protein 5	bone morphogenetic protein 5	6p12.1	6	NC_000006.12	55753653	55875590	minus	9	112265	
9606	Homo sapiens	9267	0	live	CYTH1	B2-1, CYTOHESIN-1, D17S811E, PSCD1, SEC7	cytohesin 1	cytohesin-1|PH, SEC7 and coiled-coil domain-containing protein 1|SEC7 homolog B2-1|cytoadhesin 1|homolog of secretory protein SEC7|pleckstrin homology, Sec7 and coiled-coil domains 1	17q25.3	17	NC_000017.11	78674048	78782273	minus	24	182115	
9606	Homo sapiens	84572	0	live	GNPTG	C16orf27, GNPTAG, LP2537, RJD9	N-acetylglucosamine-1-phosphate transferase subunit gamma	N-acetylglucosamine-1-phosphotransferase subunit gamma|N-acetylglucosamine-1-phosphate transferase gamma subunit|UDP-N-acetylglucosamine-1-phosphotransferase subunit gamma|glcNAc-1-phosphotransferase subunit gamma	16p13.3	16	NC_000016.10	1351931	1364113	plus	11	607838	
9606	Homo sapiens	25828	0	live	TXN2	COXPD29, MT-TRX, MTRX, TRX2, TXN	thioredoxin 2	thioredoxin, mitochondrial|mitochondrial thioredoxin	22q12.3	22	NC_000022.11	36467046	36481640	minus	4	609063	
9606	Homo sapiens	25813	0	live	SAMM50	CGI-51, OMP85, SAM50, TOB55, TRG-3, YNL026W	SAMM50 sorting and assembly machinery component	sorting and assembly machinery component 50 homolog|sorting and assembly machinery 50kDa|transformation-related gene 3 protein	22q13.31	22	NC_000022.11	43955442	43996529	plus	15	612058	
9606	Homo sapiens	8362	0	live	H4C12	H4-16, H4/d, H4C1, H4C11, H4C13, H4C14, H4C15, H4C16, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, H4F2iii, H4FD, HIST1H4K, dJ160A22.1	H4 clustered histone 12	histone H4|H4 histone family, member D|histone 1, H4k|histone cluster 1 H4 family member k|histone cluster 1, H4k	6p22.1	6	NC_000006.12	27831174	27831560	minus	1	602825	
9606	Homo sapiens	79801	0	live	SHCBP1	PAL	SHC binding and spindle associated 1	SHC SH2 domain-binding protein 1|Protein expressed in Activated Lymphocytes	16q11.2	16	NC_000016.10	46578591	46621379	minus	15	611027	
9606	Homo sapiens	7257	0	live	TSNAX	C3PO, TRAX	translin associated factor X	translin-associated protein X|translin-like protein	1q42.2	1	NC_000001.11	231528669	231566524	plus	6	602964	
9606	Homo sapiens	5949	0	live	RBP3	D10S64, D10S65, D10S66, IRBP, RBPI, RP66	retinol binding protein 3	retinol-binding protein 3|interphotoreceptor retinoid-binding protein|interstitial retinol binding protein 3|retinol binding protein 3, interstitial	10q11.22	10	NC_000010.11	47348363	47357881	plus	4	180290	
9606	Homo sapiens	1967	0	live	EIF2B1	EIF2B, EIF2BA, EIF2Balpha, VWM1	eukaryotic translation initiation factor 2B subunit alpha	translation initiation factor eIF2B subunit alpha|eIF-2B GDP-GTP exchange factor subunit alpha|eIF2B GDP-GTP exchange factor subunit alpha|eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	12q24.31	12	NC_000012.12	123620406	123633686	minus	9	606686	
9606	Homo sapiens	402	0	live	ARL2	ARFL2, MRCS1	ADP ribosylation factor like GTPase 2	ADP-ribosylation factor-like protein 2|ADP-ribosylation factor-like 2	11q13.1	11	NC_000011.10	65014160	65022184	plus	5	601175	
9606	Homo sapiens	7136	0	live	TNNI2	AMCD2B, DA2B, DA2B1, FSSV, fsTnI	troponin I2, fast skeletal type	troponin I, fast skeletal muscle|troponin I fast twitch 2|troponin I type 2 (skeletal, fast)|troponin I, skeletal, fast	11p15.5	11	NC_000011.10	1838981	1841678	plus	10	191043	
9606	Homo sapiens	6905	0	live	TBCE	HRD, KCS, KCS1, PEAMO, pac2	tubulin folding cofactor E	tubulin-specific chaperone E	1q42.3	1	NC_000001.11	235367427	235452443	plus	18	604934	
9606	Homo sapiens	5356	0	live	PLRG1	Cwc1, PRL1, PRP46, PRPF46, TANGO4	pleiotropic regulator 1	pleiotropic regulator 1|pleiotropic regulator 1 (PRL1 homolog, Arabidopsis)|transport and golgi organization 4 homolog	4q31.3	4	NC_000004.12	154535005	154550400	minus	15	605961	
9606	Homo sapiens	2098	0	live	ESD	FGH	esterase D	S-formylglutathione hydrolase|esterase 10|esterase D/formylglutathione hydrolase|methylumbelliferyl-acetate deacetylase|testicular tissue protein Li 66	13q14.2	13	NC_000013.11	46771256	46797700	minus	12	133280	
9606	Homo sapiens	8131	0	live	NPRL3	C16orf35, CGTHBA, FFEVF3, HS-40, MARE, NPR3, RMD11	NPR3 like, GATOR1 complex subunit	GATOR1 complex protein NPRL3|-14 gene protein|GATOR complex protein NPRL3|alpha-globin regulatory element-containing gene protein|conserved gene telomeric to alpha globin cluster	16p13.3	16	NC_000016.10	85386	138673	minus	15	600928	
9606	Homo sapiens	145957	0	live	NRG4	HRG4	neuregulin 4	pro-neuregulin-4, membrane-bound isoform|heregulin 4|pro-NRG4	15q24.2	15	NC_000015.10	75935393	76060240	minus	14	610894	
9606	Homo sapiens	445347	0	live	TARP	CD3G	TCR gamma alternate reading frame protein	T-cell receptor gamma alternate reading frame protein|TCR- gamma V-IV|antigen, T-cell receptor	7p14.1	7	NC_000007.14	38259643	38273636	minus	4	609642	
9606	Homo sapiens	54498	0	live	SMOX	C20orf16, PAO, PAO-1, PAO1, PAOH, PAOH1, SMO	spermine oxidase	spermine oxidase|flavin containing amine oxidase|flavin-containing spermine oxidase|polyamine oxidase 1|putative cyclin G1 interacting protein	20p13	20	NC_000020.11	4148828	4187727	plus	11	615854	
9606	Homo sapiens	9152	0	live	SLC6A5	GLYT-2, GLYT2, HKPX3, NET1	solute carrier family 6 member 5	sodium- and chloride-dependent glycine transporter 2|norepinephrine transporter 1|solute carrier family 6 (neurotransmitter transporter, glycine), member 5	11p15.1	11	NC_000011.10	20599608	20659285	plus	17	604159	
9606	Homo sapiens	2634	0	live	GBP2		guanylate binding protein 2	guanylate-binding protein 2|GTP-binding protein 2|guanine nucleotide-binding protein 2|guanylate binding protein 2, interferon-inducible|interferon-induced guanylate-binding protein 2	1p22.2	1	NC_000001.11	89106132	89126114	minus	11	600412	
9606	Homo sapiens	5993	0	live	RFX5		regulatory factor X5	DNA-binding protein RFX5|regulatory factor X 5|regulatory factor X, 5 (influences HLA class II expression)	1q21.3	1	NC_000001.11	151340640	151347252	minus	13	601863	
9606	Homo sapiens	2275	0	live	FHL3	SLIM2	four and a half LIM domains 3	four and a half LIM domains protein 3|FHL-3|LIM-only protein FHL3|SLIM-2|skeletal muscle LIM-protein 2	1p34.3	1	NC_000001.11	37996770	38005514	minus	6	602790	
9606	Homo sapiens	55109	0	live	AGGF1	GPATC7, GPATCH7, HSU84971, HUS84971, VG5Q	angiogenic factor with G-patch and FHA domains 1	angiogenic factor with G patch and FHA domains 1|G patch domain-containing protein 7|angiogenic factor VG5Q|vasculogenesis gene on 5q protein	5q13.3	5	NC_000005.10	77030404	77065234	plus	14	608464	
9606	Homo sapiens	548596	0	live	CKMT1A	CKMT1, U-MtCK, mia-CK	creatine kinase, mitochondrial 1A	creatine kinase U-type, mitochondrial|acidic-type mitochondrial creatine kinase|creatine kinase, mitochondrial 1 (ubiquitous)|ubiquitous mitochondrial creatine kinase	15q15.3	15	NC_000015.10	43692786	43699222	plus	11	613415	
9606	Homo sapiens	54514	0	live	DDX4	VASA	DEAD-box helicase 4	probable ATP-dependent RNA helicase DDX4|DEAD (Asp-Glu-Ala-Asp) box polypeptide 4|DEAD box protein 4|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 4|vasa homolog	5q11.2	5	NC_000005.10	55738061	55817157	plus	23	605281	
9606	Homo sapiens	10052	0	live	GJC1	CX45, GJA7	gap junction protein gamma 1	gap junction gamma-1 protein|CTC-296K1.4|connexin-45|gap junction alpha-7 protein|gap junction protein, gamma 1, 45kDa	17q21.31	17	NC_000017.11	44794104	44831364	minus	11	608655	
9606	Homo sapiens	2077	0	live	ERF	CHYTS, CRS4, PE-2, PE2	ETS2 repressor factor	ETS domain-containing transcription factor ERF	19q13.2	19	NC_000019.10	42247569	42255128	minus	8	611888	
9606	Homo sapiens	10494	0	live	STK25	SOK1, YSK1	serine/threonine kinase 25	serine/threonine-protein kinase 25|Ste20, yeast homolog|ste20-like kinase|ste20/oxidant stress response kinase 1|sterile 20/oxidant stress-response kinase 1	2q37.3	2	NC_000002.12	241492670	241509572	minus	14	602255	
9606	Homo sapiens	7381	0	live	UQCRB	MC3DN3, QCR7, QP-C, QPC, UQBC, UQBP, UQCR6, UQPC	ubiquinol-cytochrome c reductase binding protein	cytochrome b-c1 complex subunit 7|complex III subunit 7|complex III subunit VII|mitochondrial ubiquinone-binding protein|ubiquinol-cytochrome c reductase complex 14 kDa protein|ubiquinol-cytochrome c reductase, complex III subunit VI	8q22.1	8	NC_000008.11	96222947	96235545	minus	6	191330	
9606	Homo sapiens	8701	0	live	DNAH11	CILD7, DNAHBL, DNAHC11, DNHBL, DPL11	dynein axonemal heavy chain 11	dynein axonemal heavy chain 11|axonemal beta dynein heavy chain 11|axonemal dynein heavy chain 11|ciliary dynein heavy chain 11|dynein heavy chain 11, axonemal|dynein, axonemal, heavy polypeptide 11|dynein, ciliary, heavy chain 11	7p15.3	7	NC_000007.14	21543039	21901839	plus	82	603339	
9606	Homo sapiens	79733	0	live	E2F8	E2F-8	E2F transcription factor 8	transcription factor E2F8|E2F family member 8	11p15.1	11	NC_000011.10	19224063	19241655	minus	14	612047	
9606	Homo sapiens	23594	0	live	ORC6	ORC6L	origin recognition complex subunit 6	origin recognition complex subunit 6	16q11.2	16	NC_000016.10	46689659	46698394	plus	8	607213	
9606	Homo sapiens	9897	0	live	WASHC5	KIAA0196, RTSC, RTSC1, SPG8	WASH complex subunit 5	WASH complex subunit 5|WASH complex subunit strumpellin|strumpellin	8q24.13	8	NC_000008.11	125024260	125091792	minus	31	610657	
